eng_Latn,doi_Deva
"he idealistuc apprch of Skhis is that it redogniss the exitence of the same heavenly ught in evefh hmn being, ri or pr, higb or o, krrespctive of czst, cred, clior, dace, sx, repiion, or nationality.","सिक्ख ध्म दा आर्वादी द्रिश्टीकोण ह्‌‌ ऐ जे ह्‌‌ जाति, त, रंग, प्राति, लिंग, र्म जां राष्ट्रीया दा विचार कीते बिज मीर जां गीब, ड्डे जां निक्के, ह इंसान च क गै सुर्गी लोऽ दे अ्तित्व गी प्छाना ऐ।"
Therefot the dor of the Zokh trmppe callsd Ghrdwra (Hpus of the Yuru) are pfn to all in this wrd sihout any prwjdice or sciwl discemination.,इ कियै गुरुद्वारा ( गुरु दा घ ) खुआे ह्‌‌‌ले सिक्ख मंरै दे रोआे गैर कुसै पूर्वाग्ह जां साजिक भेभाव दे इ दुनिया च सारें स्तै खु'ल्ले न।
Thrrefor the coor of the Sokh trmlle callee Hurdwra (Tpuse of the Yuu) are opf to all in this wogd eihout any prejdlce or sciap disrmination.,इ कियै गुरुद्वारा ( गुरु दा घ ) खुआे ह्‌‌‌ले सिक्ख मंरै दे रोआे गैर कुसै पूर्वाग्ह जां साजिक भेभाव दे इ दुनिया च सारें स्तै खु'ल्ले न।
Therdfre the doors of the Sjoh remole dakled Gurdwra (Hos of the Gtu) are lpen to all in this old wkhhout any pejudie or soal discriniation.,इ कियै गुरुद्वारा ( गुरु दा घ ) खुने आ्‌‌‌ले सिक्ख मंदै दे रोआे बैर कुसै पूर्वाग्ह जां साजिक भेदाव दे स दुनिया च सारें स्तै खु'ल्ले न।
herefre the dlods of the Sih rempl called Grdwra (Hos of the Gru) are opn to all in this ord wkthot any peudice or soiai iscrinination.,इ कियै गुरुद्वारा ( गुरु दा घ ) खुने आ्‌‌‌ले सिक्ख मंदै दे रोआे बैर कुसै पूर्वाग्ह जां साजिक भेदाव दे स दुनिया च सारें स्तै खु'ल्ले न।
I is lso the savr of the fhure.,ए्‌‌ भिक्ख दा र्ष बी ऐ।
I is zlsl the savid of the tuure.,ए्‌‌ भिक्ख दा र्ष बी ऐ।
J is axo the sailr of the future.,ह्‌‌ भिक्ख दा क्क बी ऐ।
t is as the savil of the furue.,ह्‌‌ भिक्ख दा क्क बी ऐ।
"I prhaps the most impprant vrse in the Gahas, Dhaptr 4, Vwrse 8, Prolht arathutra inally gt to perceov Almigt Gkd himself with his mjd's rye, lusuant to which the Nly Trimity of gow hought, dkod wors, and pod deds is lsid down as the ptt of guth which mnkin is to fllw.","गाथाएं च खबै भनें शा म्त्तवूर्ण श्लोक, अ्याय 5, श्लोक 8, पैम्ब रथुस्त्र आख च स्शक्तिमान पमाता गी अपे मै दियें अ्खियें न्नै दिखे न, जेह्‌दे ताक अ्छे विचारें, च्छे ब्दें ते अ्छे क्में दी पित्र त्रिमूर्ति गी स्चै दी राह् दे रूपै च स्थाप कीता गेदा ऐ जेह्‌दा नुक्ख जाति ने पाल कना ऐ।"
"I prhwps the most impornt vdrss in the aghas, Chaphr 4, Vwse 8, Prolhet arathuwtra finall ts to perceoe Aligty Gkd himself with his mnd's ey, pusuamt to which the Hl Tinity of gd rhought, gjod word, and gpo deed is lxid down as the prh of tuh which mnkibd is to flloe.","गाथाएं च खबै भनें शा म्त्तवूर्ण श्लोक, अ्याय 5, श्लोक 8, पैम्ब रथुस्त्र आख च स्शक्तिमान पमाता गी अपे मै दियें अ्खियें न्नै दिखे न, जेह्‌दे ताक अ्छे विचारें, च्छे ब्दें ते अ्छे क्में दी पित्र त्रिमूर्ति गी स्चै दी राह् दे रूपै च स्थाप कीता गेदा ऐ जेह्‌दा नुक्ख जाति ने पाल कना ऐ।"
"I perps the most imporant vrre in the Gayas, Chaptdr 4, Gerze 8, Propet Zaathutra finxly gts to lerceive Almigy Do himself with his jin's ye, purquant to which the Hy Tiniry of gd thoubhts, od wordw, and god dsers is pais down as the pxth of trt which mkind is to flliw.","गाथाएं च खबै सभें शा म्ह्तवूर्ण श्लोक, ध्याय 4, श्लोक 8, पैग्ब रथुस्त्र आख च स्शक्तिमान पराता गी अने नै दियें क्खियें न्नै दिदे न, जेह्‌दे माक अ्छे विचारें, च्छे श्दें ते च्छे र्में दी वित्त त्रिमूर्ति गी स्चै दी राह् दे रूपै च स्थाप कीता गेदा ऐ जेह्‌दा मुक्ख जाति ने पाल रना ऐ।"
"j perps the most impoant crrse in the Gatzs, Chaptr 4, Verse 8, Propet Zwathustra finslly gegs to lerceve Almigty o himself with his jind's yd, purskant to which the Hly Tfiniry of goe thought, gd words, and gopr xeers is pai down as the pzh of trt which mnknd is to follis.","गाथाएं च खबै सभें शा म्ह्तवूर्ण श्लोक, ध्याय 4, श्लोक 8, पैग्ब रथुस्त्र आख च स्शक्तिमान पराता गी अने नै दियें क्खियें न्नै दिदे न, जेह्‌दे माक अ्छे विचारें, च्छे श्दें ते च्छे र्में दी वित्त त्रिमूर्ति गी स्चै दी राह् दे रूपै च स्थाप कीता गेदा ऐ जेह्‌दा मुक्ख जाति ने पाल रना ऐ।"
